ID;Street 1;Street 2;Address;NW;NE;SW;SE;Lat ;Long;UTM_X;UTM_Y;School;geopoint
371.0;W 39th Ave;Collingwood St;W 39th Ave & Collingwood St, Vancouver, BC, Canada;;;;S;49.236438;-123.182025;486749.0;5453755.0;;49.236438,-123.182025
373.0;E 39th Ave;Main St;E 39th Ave & Main St, Vancouver, BC, Canada;S;D;D;S;49.235419;-123.10161;492603.0;5453631.0;;49.235419,-123.10161
376.0;E 39th Ave;Inverness St;E 39th Ave & Inverness St, Vancouver, BC, Canada;;S;S;;49.234835;-123.079733;494195.0;5453564.0;;49.234835,-123.079733
377.0;E 39th Ave;Culloden St;E 39th Ave & Culloden St, Vancouver, BC, Canada;;;;S;49.234809;-123.078342;494296.0;5453561.0;;49.234809,-123.078342
380.0;E 39th Ave;Argyle St;E 39th Ave & Argyle St, Vancouver, BC, Canada;;S;S;;49.234722;-123.071439;494799.0;5453551.0;;49.234722,-123.071439
384.0;E 39th Ave;Gladstone St;E 39th Ave & Gladstone St, Vancouver, BC, Canada;;;;S;49.234904;-123.062104;495478.0;5453571.0;;49.234904,-123.062104
386.0;W 40th Ave;Carnarvon St;W 40th Ave & Carnarvon St, Vancouver, BC, Canada;;;;S;49.235701;-123.17304;487403.0;5453672.0;;49.235701,-123.17304
389.0;E 40th Ave;Wales St;E 40th Ave & Wales St, Vancouver, BC, Canada;;;S;;49.233855;-123.051682;496237.0;5453454.0;;49.233855,-123.051682
390.0;W 41st Ave;Balaclava St;W 41st Ave & Balaclava St, Vancouver, BC, Canada;;;S;S;49.234753;-123.176721;487135.0;5453567.0;Crofton House;49.234753,-123.176721
395.0;E 41st Ave;Gladstone St;E 41st Ave & Gladstone St, Vancouver, BC, Canada;S;;;;49.232897;-123.062124;495477.0;5453348.0;;49.232897,-123.062124
399.0;W 42nd Ave;Mackenzie St;W 42nd Ave & Mackenzie St, Vancouver, BC, Canada;S;;;;49.233758;-123.17032;487600.0;5453456.0;;49.233758,-123.17032
400.0;W 42nd Ave;W Boulevard;W 42nd Ave & W Boulevard, Vancouver, BC, Canada;;;S;D;49.233587;-123.155623;488670.0;5453434.0;;49.233587,-123.155623
402.0;E 42nd Ave;Ontario St;E 42nd Ave & Ontario St, Vancouver, BC, Canada;S;S;S;;49.231744;-123.105699;492304.0;5453223.0;Van Horne;49.231744,-123.105699
404.0;W 43rd Ave;Blenheim St;W 43rd Ave & Blenheim St, Vancouver, BC, Canada;S;S;;;49.232847;-123.178716;486989.0;5453356.0;Kerrisdale Annex;49.232847,-123.178716
405.0;W 43rd Ave;Balaclava St;W 43rd Ave & Balaclava St, Vancouver, BC, Canada;;;S;S;49.232805;-123.175777;487203.0;5453350.0;;49.232805,-123.175777
407.0;W 43rd Ave;Larch St;W 43rd Ave & Larch St, Vancouver, BC, Canada;;;S;;49.232844;-123.16282;488146.0;5453353.0;;49.232844,-123.16282
409.0;E 43rd Ave;Fraser St;E 43rd Ave & Fraser St, Vancouver, BC, Canada;D;D;D;D;49.230993;-123.090609;493403.0;5453138.0;;49.230993,-123.090609
410.0;E 43rd Ave;Beatrice St;E 43rd Ave & Beatrice St, Vancouver, BC, Canada;S;;S;;49.230528;-123.066933;495126.0;5453085.0;Tecumseh Elementary;49.230528,-123.066933
413.0;E 43rd Ave;Gladstone St;E 43rd Ave & Gladstone St, Vancouver, BC, Canada;S;;;S;49.231198;-123.062059;495481.0;5453159.0;;49.231198,-123.062059
416.0;W 44th Ave;Blenheim St;W 44th Ave & Blenheim St, Vancouver, BC, Canada;S;S;;;49.232129;-123.178723;486988.0;5453276.0;;49.232129,-123.178723
421.0;E 44th Ave;Gladstone St;E 44th Ave & Gladstone St, Vancouver, BC, Canada;S;;;;49.230323;-123.062088;495479.0;5453062.0;;49.230323,-123.062088
431.0;E 45th Ave;Clarendon St;E 45th Ave & Clarendon St, Vancouver, BC, Canada;D;D;S;S;49.229371;-123.054991;495996.0;5452955.0;;49.229371,-123.054991
432.0;E 45th Ave;Vivian St;E 45th Ave & Vivian St, Vancouver, BC, Canada;S;S;D;S;49.229343;-123.050067;496354.0;5452952.0;;49.229343,-123.050067
433.0;E 45th Ave;Earles St;E 45th Ave & Earles St, Vancouver, BC, Canada;D;D;S;S;49.229339;-123.048816;496445.0;5452951.0;;49.229339,-123.048816
437.0;E 45th Ave;Doman St;E 45th Ave & Doman St, Vancouver, BC, Canada;;D;;;49.229263;-123.036422;497348.0;5452943.0;;49.229263,-123.036422
438.0;E 45th Ave;Joyce St;E 45th Ave & Joyce St, Vancouver, BC, Canada;D;;;;49.229259;-123.03743;497274.0;5452942.0;;49.229259,-123.03743
441.0;E 45th Ave;Toderick St;E 45th Ave & Toderick St, Vancouver, BC, Canada;S;S;D;S;49.22925;-123.029172;497876.0;5452941.0;;49.22925,-123.029172
442.0;E 45th Ave;Battison St;E 45th Ave & Battison St, Vancouver, BC, Canada;S;S;S;S;49.229252;-123.030536;497776.0;5452941.0;;49.229252,-123.030536
452.0;E 47th Ave;Beatrice St;E 47th Ave & Beatrice St, Vancouver, BC, Canada;;S;;;49.227635;-123.067053;495117.0;5452763.0;;49.227635,-123.067053
453.0;E 47th Ave;Lanark St;E 47th Ave & Lanark St, Vancouver, BC, Canada;S;;S;S;49.227184;-123.075842;494477.0;5452714.0;Fleming;49.227184,-123.075842
456.0;W 49th Ave;Maple St;W 49th Ave & Maple St, Vancouver, BC, Canada;;D;;;49.227125;-123.152336;488908.0;5452715.0;;49.227125,-123.152336
462.0;E 50th Ave;St George St;E 50th Ave & St George St, Vancouver, BC, Canada;;;;S;49.224559;-123.094115;493147.0;5452423.0;;49.224559,-123.094115
467.0;E 51st Ave;Main St;E 51st Ave & Main St, Vancouver, BC, Canada;D;D;D;D;49.223756;-123.101699;492594.0;5452335.0;;49.223756,-123.101699
468.0;E 51st Ave;Prince Edward St;E 51st Ave & Prince Edward St, Vancouver, BC, Canada;S;;;;49.223674;-123.097561;492896.0;5452325.0;;49.223674,-123.097561
470.0;E 51st Ave;Windsor St;E 51st Ave & Windsor St, Vancouver, BC, Canada;S;S;;S;49.223502;-123.085302;493788.0;5452305.0;;49.223502,-123.085302
471.0;E 51st Ave;Ross St;E 51st Ave & Ross St, Vancouver, BC, Canada;S;;S;;49.223487;-123.082903;493963.0;5452303.0;;49.223487,-123.082903
475.0;E 51st Ave;Dumfries St;E 51st Ave & Dumfries St, Vancouver, BC, Canada;S;;;S;49.223369;-123.074637;494565.0;5452289.0;;49.223369,-123.074637
483.0;E 53rd Ave;Commercial St;E 53rd Ave & Commercial St, Vancouver, BC, Canada;S;S;;;49.221854;-123.069127;494966.0;5452121.0;David Thompson Secondary;49.221854,-123.069127
484.0;E 53rd Ave;Doman St;E 53rd Ave & Doman St, Vancouver, BC, Canada;S;;;;49.221233;-123.036786;497321.0;5452050.0;;49.221233,-123.036786
486.0;E 54th Ave;St George St;E 54th Ave & St George St, Vancouver, BC, Canada;S;;;;49.220891;-123.094191;493141.0;5452015.0;;49.220891,-123.094191
489.0;E 54th Ave;Killarney St;E 54th Ave & Killarney St, Vancouver, BC, Canada;D;;S;;49.220204;-123.045151;496712.0;5451936.0;;49.220204,-123.045151
492.0;E 56th Ave;Prince Edward St;E 56th Ave & Prince Edward St, Vancouver, BC, Canada;S;S;S;;49.219225;-123.097721;492883.0;5451831.0;;49.219225,-123.097721
495.0;W 57th Ave;Arbutus St;W 57th Ave & Arbutus St, Vancouver, BC, Canada;S;;S;;49.219536;-123.154518;488747.0;5451872.0;;49.219536,-123.154518
499.0;E 57th Ave;Inverness St;E 57th Ave & Inverness St, Vancouver, BC, Canada;S;S;D;S;49.218133;-123.080062;494169.0;5451708.0;;49.218133,-123.080062
510.0;E 58th Ave;Ross St;E 58th Ave & Ross St, Vancouver, BC, Canada;;;S;;49.217287;-123.083114;493947.0;5451614.0;;49.217287,-123.083114
512.0;W 59th Ave;Cambie St;W 59th Ave & Cambie St, Vancouver, BC, Canada;S;;S;S;49.216952;-123.116687;491502.0;5451580.0;;49.216952,-123.116687
515.0;W 59th Ave;Fremlin St;W 59th Ave & Fremlin St, Vancouver, BC, Canada;S;S;D;D;49.217061;-123.127186;490737.0;5451593.0;;49.217061,-123.127186
517.0;W 59th Ave;Westbury Ln;W 59th Ave & Westbury Ln, Vancouver, BC, Canada;S;S;;;49.217091;-123.128226;490662.0;5451597.0;;49.217091,-123.128226
518.0;W 59th Ave;Columbia St;W 59th Ave & Columbia St, Vancouver, BC, Canada;D;S;;;49.216894;-123.112617;491798.0;5451573.0;Sexsmith;49.216894,-123.112617
519.0;W 59th Ave;Manitoba St;W 59th Ave & Manitoba St, Vancouver, BC, Canada;S;S;S;D;49.216857;-123.109815;492002.0;5451569.0;Sexsmith;49.216857,-123.109815
524.0;E 59th Ave;Ross St;E 59th Ave & Ross St, Vancouver, BC, Canada;S;;S;S;49.216417;-123.083128;493946.0;5451517.0;;49.216417,-123.083128
526.0;E 59th Ave;Argyle Dr;E 59th Ave & Argyle Dr, Vancouver, BC, Canada;;;;S;49.216289;-123.071962;494759.0;5451502.0;;49.216289,-123.071962
527.0;W 60th Ave;West Boulevard;W 60th Ave & West Boulevard, Vancouver, BC, Canada;;;S;D;49.217185;-123.149171;489136.0;5451610.0;;49.217185,-123.149171
531.0;E 61st Ave;Ross St;E 61st Ave & Ross St, Vancouver, BC, Canada;;;;S;49.214658;-123.08316;493943.0;5451322.0;;49.214658,-123.08316
533.0;E 62nd Ave;Prince Edward St;E 62nd Ave & Prince Edward St, Vancouver, BC, Canada;S;S;;;49.21428;-123.097887;492871.0;5451281.0;Trudeau;49.21428,-123.097887
537.0;E 64th Ave;Inverness St;E 64th Ave & Inverness St, Vancouver, BC, Canada;;;S;S;49.21196;-123.079881;494182.0;5451021.0;;49.21196,-123.079881
539.0;W 67th Ave;French St;W 67th Ave & French St, Vancouver, BC, Canada;;S;;;49.210857;-123.139157;489864.0;5450905.0;;49.210857,-123.139157
540.0;W 67th Ave;Granville St;W 67th Ave & Granville St, Vancouver, BC, Canada;;;S;;49.210882;-123.140445;489770.0;5450908.0;;49.210882,-123.140445
543.0;W 67th Ave;Monteclam St;W 67th Ave & Monteclam St, Vancouver, BC, Canada;S;S;S;S;49.210806;-123.135697;490116.0;5450899.0;David Lloyd;49.210806,-123.135697
549.0;W 70th Ave;Heather St;W 70th Ave & Heather St, Vancouver, BC, Canada;S;S;;;49.208346;-123.124193;490954.0;5450624.0;;49.208346,-123.124193
551.0;Point grey Rd;Highbury Street;Point grey Rd & Highbury Street, Vancouver, BC, Canada;;S;;;49.272296;-123.187464;486363.0;5457743.0;;49.272296,-123.187464
556.0;Mali Ave;Jericho Drive;Mali Ave & Jericho Drive, Vancouver, BC, Canada;S;S;;;49.225624;-123.19932;485487.0;5452556.0;;49.225624,-123.19932
558.0;W Broadway;Waterloo;W Broadway & Waterloo, Vancouver, BC, Canada;;D;D;D;49.264275;-123.179844;486915.0;5456850.0;;49.264275,-123.179844
562.0;W Broadway;Carnarvon St;W Broadway & Carnarvon St, Vancouver, BC, Canada;S;S;D;D;49.264153;-123.172061;487481.0;5456835.0;;49.264153,-123.172061
563.0;W Broadway;Bayswater St;W Broadway & Bayswater St, Vancouver, BC, Canada;S;D;S;S;49.264142;-123.17121;487543.0;5456833.0;;49.264142,-123.17121
564.0;W Broadway;Mackenzie St;W Broadway & Mackenzie St, Vancouver, BC, Canada;S;S;D;D;49.264124;-123.17008;487625.0;5456831.0;;49.264124,-123.17008
574.0;McNicoll Ave;Chestnut St;McNicoll Ave & Chestnut St, Vancouver, BC, Canada;S;;D;;49.276199;-123.146214;489364.0;5458170.0;;49.276199,-123.146214
576.0;Greer Ave;Chestnut St;Greer Ave  & Chestnut St, Vancouver, BC, Canada;D;;D;;49.273529;-123.146303;489357.0;5457873.0;;49.273529,-123.146303
583.0;Comox St;Chilco St;Comox St & Chilco St, Vancouver, BC, Canada;;;S;D;49.290568;-123.142652;489626.0;5459767.0;;49.290568,-123.142652
586.0;Comox St;Broughton St;Comox St & Broughton St, Vancouver, BC, Canada;D;S;S;;49.285106;-123.13417;490242.0;5459159.0;;49.285106,-123.13417
588.0;Denman St;Nelson St;Denman St & Nelson St, Vancouver, BC, Canada;;;;S;49.289377;-123.138626;489919.0;5459634.0;;49.289377,-123.138626
595.0;Bute St;Burnaby St;Bute St  & Burnaby St, Vancouver, BC, Canada;;S;;;49.281088;-123.134425;490223.0;5458712.0;;49.281088,-123.134425
598.0;Thurlow St;Comox St;Thurlow St & Comox St, Vancouver, BC, Canada;S;S;S;;49.281792;-123.129071;490612.0;5458790.0;;49.281792,-123.129071
601.0;Melville St;Burrard St;Melville St & Burrard St, Vancouver, BC, Canada;;;S;;49.285178;-123.120047;491269.0;5459165.0;;49.285178,-123.120047
604.0;Davie St;Hornby St;Davie St & Hornby St, Vancouver, BC, Canada;;S;;;49.278427;-123.128157;490678.0;5458415.0;;49.278427,-123.128157
605.0;Davie St;Richard St;Davie St & Richard St, Vancouver, BC, Canada;S;;S;;49.275882;-123.124228;490963.0;5458132.0;;49.275882,-123.124228
608.0;Richards St;Beach Crescent;Richards St & Beach Crescent, Vancouver, BC, Canada;D;D;S;S;49.273179;-123.128323;490665.0;5457832.0;;49.273179,-123.128323
612.0;Cambie St;Water St;Cambie St & Water St, Vancouver, BC, Canada;;S;;D;49.284313;-123.108791;492088.0;5459067.0;;49.284313,-123.108791
614.0;Nelson St;Mainland St;Nelson St & Mainland St, Vancouver, BC, Canada;;S;S;;49.276652;-123.118953;491347.0;5458217.0;;49.276652,-123.118953
617.0;Mainland St;Davie St;Mainland St & Davie St, Vancouver, BC, Canada;D;S;;S;49.274527;-123.122146;491115.0;5457981.0;;49.274527,-123.122146
619.0;Marinaside Crescent;Davie St;Marinaside Crescent & Davie St, Vancouver, BC, Canada;D;;D;S;49.273827;-123.120712;491219.0;5457903.0;;49.273827,-123.120712
625.0;Nelson St;Expo Blvd;Nelson St & Expo Blvd, Vancouver, BC, Canada;D;S;;;49.274884;-123.115965;491564.0;5458020.0;;49.274884,-123.115965
629.0;Abbott St;Water St;Abbott St & Water St, Vancouver, BC, Canada;S;S;S;;49.283855;-123.106411;492261.0;5459016.0;;49.283855,-123.106411
630.0;Abbott St;W Cordova St;Abbott St & W Cordova St, Vancouver, BC, Canada;S;S;;;49.282951;-123.106751;492236.0;5458916.0;;49.282951,-123.106751
632.0;Carrall St;Pacific Blvd;Carrall St & Pacific Blvd, Vancouver, BC, Canada;S;S;;;49.2771;-123.106383;492262.0;5458265.0;;49.2771,-123.106383
633.0;Carrall St;Expo Blvd;Carrall St & Expo Blvd, Vancouver, BC, Canada;;S;S;S;49.278035;-123.106151;492279.0;5458369.0;;49.278035,-123.106151
650.0;Manitoba St;Athletes Way;Manitoba St & Athletes Way, Vancouver, BC, Canada;;;D;S;49.271548;-123.106683;492239.0;5457648.0;;49.271548,-123.106683
651.0;Walter Hardwick Ave;Manitoba St;Walter Hardwick Ave & Manitoba St, Vancouver, BC, Canada;S;S;S;S;49.270949;-123.106694;492238.0;5457582.0;;49.270949,-123.106694
659.0;Jackson Ave;Keefer St;Jackson Ave & Keefer St, Vancouver, BC, Canada;D;D;D;D;49.27937;-123.093504;493199.0;5458516.0;Lord Strathcona;49.27937,-123.093504
662.0;Keefer St;Glen Dr;Keefer St & Glen Dr, Vancouver, BC, Canada;;;D;D;49.27914;-123.081319;494085.0;5458490.0;Seymour;49.27914,-123.081319
663.0;E Georgia St;Gore Ave;E Georgia St & Gore Ave, Vancouver, BC, Canada;S;D;;;49.278529;-123.097077;492939.0;5458423.0;;49.278529,-123.097077
668.0;E King Edward Ave;Inverness St;E King Edward Ave & Inverness St, Vancouver, BC, Canada;;;;S;49.248527;-123.080027;494175.0;5455087.0;;49.248527,-123.080027
669.0;Ringwood Ave;St Catherine St;Ringwood Ave & St Catherine St, Vancouver, BC, Canada;;S;;S;49.243913;-123.085938;493745.0;5454574.0;;49.243913,-123.085938
677.0;William St;Woodland Dr;William St & Woodland Dr, Vancouver, BC, Canada;S;S;S;S;49.273986;-123.073378;494662.0;5457916.0;Brittania Elementary;49.273986,-123.073378
680.0;Charles St;Commercial Dr;Charles St & Commercial Dr, Vancouver, BC, Canada;S;;;;49.273062;-123.069593;494937.0;5457813.0;;49.273062,-123.069593
682.0;Kitchener St;Cotton Dr;Kitchener St & Cotton Dr, Vancouver, BC, Canada;;S;;;49.272162;-123.071495;494799.0;5457713.0;;49.272162,-123.071495
683.0;Kitchener St;Commercial Dr;Kitchener St & Commercial Dr, Vancouver, BC, Canada;;;S;;49.27214;-123.06961;494936.0;5457711.0;;49.27214,-123.06961
684.0;Grant St;Cotton Dr;Grant St & Cotton Dr, Vancouver, BC, Canada;;;S;S;49.271432;-123.071509;494798.0;5457632.0;;49.271432,-123.071509
687.0;Graveley St;Woodland Dr;Graveley St & Woodland Dr, Vancouver, BC, Canada;S;S;S;S;49.270542;-123.073481;494654.0;5457533.0;;49.270542,-123.073481
688.0;Graveley St;Mc Lean Dr;Graveley St & Mc Lean Dr, Vancouver, BC, Canada;;;S;S;49.270528;-123.075385;494516.0;5457532.0;;49.270528,-123.075385
690.0;Commercial St;Victoria Diversion;Commercial St & Victoria Diversion, Vancouver, BC, Canada;;;S;;49.254166;-123.067856;495062.0;5455713.0;;49.254166,-123.067856
695.0;Trinity St;Wall St;Trinity St & Wall St, Vancouver, BC, Canada;S;S;S;S;49.289702;-123.042235;496928.0;5459662.0;;49.289702,-123.042235
698.0;Wall St;Oxford St;Wall St & Oxford St, Vancouver, BC, Canada;S;S;S;S;49.285572;-123.062134;495481.0;5459204.0;;49.285572,-123.062134
703.0;Triumph St;Templeton Dr;Triumph St & Templeton Dr, Vancouver, BC, Canada;;;S;S;49.283902;-123.059708;495657.0;5459018.0;;49.283902,-123.059708
705.0;Templton Dr;Pandora St;Templton Dr & Pandora St, Vancouver, BC, Canada;S;D;;;49.283003;-123.059748;495654.0;5458918.0;;49.283003,-123.059748
706.0;Garden Dr;Pandora St;Garden Dr & Pandora St, Vancouver, BC, Canada;S;S;S;S;49.283002;-123.057801;495796.0;5458918.0;;49.283002,-123.057801
709.0;Templton Dr;Adanac St;Templton Dr & Adanac St, Vancouver, BC, Canada;S;;;;49.27749;-123.059803;495650.0;5458305.0;;49.27749,-123.059803
722.0;Elliott St;Waverley Ave;Elliott St & Waverley Ave, Vancouver, BC, Canada;D;S;S;;49.226756;-123.054698;496017.0;5452665.0;Waverley Elementary;49.226756,-123.054698
723.0;Muirfield Dr;Hoylake Ave;Muirfield Dr & Hoylake Ave, Vancouver, BC, Canada;;;D;S;49.216187;-123.05512;495985.0;5451490.0;;49.216187,-123.05512
726.0;Brigadoon Ave;Gladstone St;Brigadoon Ave & Gladstone St, Vancouver, BC, Canada;;;S;;49.216551;-123.062074;495479.0;5451531.0;James Douglas;49.216551,-123.062074
729.0;E Kent Ave N;Pierview Crescent;E Kent Ave N & Pierview Crescent, Vancouver, BC, Canada;D;D;;;49.206408;-123.038389;497203.0;5450402.0;;49.206408,-123.038389
730.0;Riverwalk Ave;Kerr St;Riverwalk Ave & Kerr St, Vancouver, BC, Canada;S;S;S;;49.206115;-123.042305;496918.0;5450369.0;;49.206115,-123.042305
732.0;N Slocan St;Cambridge St;N Slocan St & Cambridge St, Vancouver, BC, Canada;;;;S;49.286723;-123.049325;496412.0;5459331.0;;49.286723,-123.049325
733.0;N Caslo St;Cambridge St;N Caslo St & Cambridge St, Vancouver, BC, Canada;;;S;;49.286737;-123.046691;496604.0;5459332.0;;49.286737,-123.046691
738.0;N Kamloops St;Dundas St;N Kamloops St & Dundas St, Vancouver, BC, Canada;;S;S;;49.284799;-123.054579;496030.0;5459117.0;;49.284799,-123.054579
740.0;Slocan St;E Hastings St;Slocan St & E Hastings St, Vancouver, BC, Canada;S;S;;;49.281137;-123.049314;496413.0;5458710.0;;49.281137,-123.049314
741.0;Pentocton St;E Hastings St;Pentocton St & E Hastings St, Vancouver, BC, Canada;S;S;;;49.281152;-123.051938;496222.0;5458712.0;;49.281152,-123.051938
753.0;N Grandview Hwy;Slocan St;N Grandview Hwy & Slocan St, Vancouver, BC, Canada;S;;S;;49.25833;-123.049555;496394.0;5456174.0;;49.25833,-123.049555
754.0;N Grandview Hwy;Penticton St;N Grandview Hwy & Penticton St, Vancouver, BC, Canada;S;S;;;49.258183;-123.053023;496141.0;5456158.0;;49.258183,-123.053023
757.0;Horley St;Earles St;Horley St & Earles St, Vancouver, BC, Canada;S;S;;;49.239742;-123.046809;496592.0;5454108.0;;49.239742,-123.046809
759.0;Duchess St;Kingsway St;Duchess St & Kingsway St, Vancouver, BC, Canada;;S;;;49.239298;-123.052683;496165.0;5454059.0;;49.239298,-123.052683
763.0;Killarney St;Horley St;Killarney St & Horley St, Vancouver, BC, Canada;;;;S;49.23856;-123.04388;496805.0;5453976.0;;49.23856,-123.04388
764.0;Killarney St;Kingsway;Killarney St & Kingsway, Vancouver, BC, Canada;S;S;;;49.236431;-123.045748;496669.0;5453740.0;;49.236431,-123.045748
765.0;Rhodes St;Kingsway;Rhodes St & Kingsway, Vancouver, BC, Canada;;;S;S;49.238281;-123.050201;496345.0;5453946.0;;49.238281,-123.050201
768.0;Euclid Ave;McHardy St;Euclid Ave & McHardy St, Vancouver, BC, Canada;S;S;S;S;49.237607;-123.03644;497347.0;5453870.0;;49.237607,-123.03644
770.0;N Boundary Rd;Yale St;N Boundary Rd & Yale St, Vancouver, BC, Canada;;;S;;49.290673;-123.02349;498291.0;5459769.0;;49.290673,-123.02349
776.0;Graveley St;Boundary Rd;Graveley St & Boundary Rd, Vancouver, BC, Canada;;;S;;49.270309;-123.023746;498272.0;5457505.0;;49.270309,-123.023746
781.0;Crowley Dr;Oben St;Crowley Dr & Oben St, Vancouver, BC, Canada;S;S;S;;49.235023;-123.026969;498036.0;5453583.0;;49.235023,-123.026969
784.0;Ormidale St;Vanness St;Ormidale St & Vanness St, Vancouver, BC, Canada;;;S;;49.234956;-123.02472;498200.0;5453575.0;;49.234956,-123.02472
790.0;Tyne St;Crowley Dr;Tyne St & Crowley Dr, Vancouver, BC, Canada;S;S;S;S;49.236236;-123.029739;497835.0;5453717.0;;49.236236,-123.029739
792.0;Euclid Ave;Melbourne St;Euclid Ave & Melbourne St, Vancouver, BC, Canada;;;S;S;49.234818;-123.029218;497872.0;5453560.0;;49.234818,-123.029218
794.0;Tyne St;Foster Ave;Tyne St & Foster Ave, Vancouver, BC, Canada;;S;;;49.234001;-123.030409;497786.0;5453469.0;;49.234001,-123.030409
795.0;Melbourne St;Foster Ave;Melbourne St & Foster Ave, Vancouver, BC, Canada;;S;;S;49.234023;-123.029286;497868.0;5453471.0;;49.234023,-123.029286
797.0;Marmion Ave;Harold St;Marmion Ave & Harold St, Vancouver, BC, Canada;S;;;;49.231582;-123.036004;497378.0;5453200.0;;49.231582,-123.036004
801.0;Champlain Crescent;Matheson Crescent;Champlain Crescent & Matheson Crescent, Vancouver, BC, Canada;;;S;S;49.210569;-123.027323;498009.0;5450864.0;;49.210569,-123.027323
802.0;SE Marine Dr;City Edge Place;SE Marine Dr & City Edge Place, Vancouver, BC, Canada;S;;S;;49.207961;-123.02615;498095.0;5450574.0;;49.207961,-123.02615
803.0;1837 W 2nd Ave;;1837 W 2nd Ave, Vancouver, BC, Canada;S;S;;;49.270009;-123.146532;489340.0;5457482.0;;49.270009,-123.146532
805.0;1450 W 6th Ave;;1450 W 6th Ave, Vancouver, BC, Canada;S;S;S;S;49.266059;-123.13736;490006.0;5457042.0;;49.266059,-123.13736
808.0;419 E 23nd Ave;;419 E 23nd Ave, Vancouver, BC, Canada;;;S;S;49.250459;-123.095895;493021.0;5455303.0;Charles Tupper;49.250459,-123.095895
812.0;500 E 33rd Ave;;500 E 33rd Ave, Vancouver, BC, Canada;S;S;S;S;49.240234;-123.09756;492898.0;5454166.0;;49.240234,-123.09756
817.0;202 E 37th Ave;;202 E 37th Ave, Vancouver, BC, Canada;S;;S;;49.237108;-123.101247;492629.0;5453819.0;;49.237108,-123.101247
819.0;5649 Blenheim St;;5649 Blenheim St, Vancouver, BC, Canada;S;S;S;S;49.235171;-123.179172;486956.0;5453614.0;;49.235171,-123.179172
821.0;3880 Point grey Rd;;3880 Point grey Rd, Vancouver, BC, Canada;;;S;S;49.271563;-123.191776;486049.0;5457662.0;;49.271563,-123.191776
825.0;1727 Comox St;;1727 Comox St, Vancouver, BC, Canada;S;S;;;49.288219;-123.138384;489936.0;5459505.0;;49.288219,-123.138384
828.0;180 Switchmen St;;180 Switchmen St, Vancouver, BC, Canada;S;S;S;S;49.270866;-123.101082;492646.0;5457572.0;;49.270866,-123.101082
831.0;1 Athletes Way;;1 Athletes Way, Vancouver, BC, Canada;S;S;S;S;49.27172;-123.105365;492335.0;5457667.0;;49.27172,-123.105365
837.0;4995 Nanaimo St;;4995 Nanaimo St, Vancouver, BC, Canada;S;;;;49.239156;-123.05895;495708.0;5454043.0;;49.239156,-123.05895
842.0;720 E 45th Ave;;720 E 45th Ave, Vancouver, BC, Canada;;;;S;49.229039;-123.089931;493452.0;5452921.0;;49.229039,-123.089931
847.0;3101 E Kent Ave N;;3101 E Kent Ave N, Vancouver, BC, Canada;S;S;;;49.207013;-123.042036;496938.0;5450469.0;;49.207013,-123.042036
848.0;3598 E Kent Ave N;;3598 E Kent Ave N, Vancouver, BC, Canada;S;S;;;49.206239;-123.037326;497281.0;5450383.0;;49.206239,-123.037326
849.0;3138 Riverwalk Ave;;3138 Riverwalk Ave, Vancouver, BC, Canada;S;S;S;S;49.205851;-123.041664;496965.0;5450340.0;;49.205851,-123.041664
